,Unnamed: 0,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數
224,224,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-05,6,False,2019,0.0,7.0
225,225,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-05,6,False,2019,0.0,7.0
226,226,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-06,6,False,2019,0.0,7.0
227,227,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-07,6,False,2019,0.0,7.0
228,228,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-07,6,False,2019,0.0,7.0
229,229,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-07,6,False,2019,0.0,7.0
230,230,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-07,6,False,2019,0.0,7.0
231,231,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-07,6,False,2019,0.0,7.0
232,232,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-08,6,False,2019,0.0,7.0
233,233,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-08,6,False,2019,0.0,7.0
234,234,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-08,6,False,2019,0.0,7.0
235,235,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-08,6,False,2019,0.0,7.0
236,236,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-09,6,False,2019,0.0,7.0
237,237,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-09,6,False,2019,0.0,7.0
238,238,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-09,6,False,2019,0.0,7.0
239,239,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-09,6,False,2019,0.0,7.0
240,240,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-09,6,False,2019,0.0,7.0
241,241,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-09,6,False,2019,0.0,7.0
242,242,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-10,6,False,2019,0.0,7.0
243,243,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-10,6,False,2019,0.0,7.0
244,244,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-10,6,False,2019,0.0,7.0
245,245,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-10,6,False,2019,0.0,7.0
246,246,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-10,6,False,2019,0.0,7.0
247,247,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-10,6,False,2019,0.0,7.0
248,248,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-11,7,True,2019,5.0,2.0
249,249,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-11,7,True,2019,5.0,2.0
250,250,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-11,7,True,2019,5.0,2.0
251,251,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-11,7,True,2019,5.0,2.0
252,252,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-11,7,True,2019,5.0,2.0
253,253,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-11,7,True,2019,5.0,2.0
254,254,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-11,7,True,2019,5.0,2.0
255,255,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-11,7,True,2019,5.0,2.0
256,256,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-12,7,True,2019,5.0,2.0
257,257,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-12,7,True,2019,5.0,2.0
258,258,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2019-02-12,7,True,2019,5.0,2.0
259,259,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-12,7,True,2019,5.0,2.0
260,260,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-12,7,True,2019,5.0,2.0
261,261,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-12,7,True,2019,5.0,2.0
262,262,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-12,7,True,2019,5.0,2.0
263,263,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-12,7,True,2019,5.0,2.0
264,264,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-13,7,True,2019,5.0,2.0
265,265,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-13,7,True,2019,5.0,2.0
266,266,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-13,7,True,2019,5.0,2.0
267,267,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-13,7,True,2019,5.0,2.0
268,268,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-13,7,True,2019,5.0,2.0
269,269,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-13,7,True,2019,5.0,2.0
270,270,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-13,7,True,2019,5.0,2.0
271,271,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-13,7,True,2019,5.0,2.0
272,272,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-13,7,True,2019,5.0,2.0
273,273,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-13,7,True,2019,5.0,2.0
274,274,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-13,7,True,2019,5.0,2.0
275,275,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-13,7,True,2019,5.0,2.0
276,276,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-14,7,True,2019,5.0,2.0
277,277,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-14,7,True,2019,5.0,2.0
278,278,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-14,7,True,2019,5.0,2.0
279,279,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-14,7,True,2019,5.0,2.0
280,280,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-14,7,True,2019,5.0,2.0
281,281,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-14,7,True,2019,5.0,2.0
282,282,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-14,7,True,2019,5.0,2.0
283,283,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-14,7,True,2019,5.0,2.0
284,284,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-14,7,True,2019,5.0,2.0
285,285,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-14,7,True,2019,5.0,2.0
286,286,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-14,7,True,2019,5.0,2.0
287,287,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-14,7,True,2019,5.0,2.0
288,288,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-14,7,True,2019,5.0,2.0
289,289,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-15,7,True,2019,5.0,2.0
290,290,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-15,7,True,2019,5.0,2.0
291,291,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-15,7,True,2019,5.0,2.0
292,292,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-15,7,True,2019,5.0,2.0
293,293,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-15,7,True,2019,5.0,2.0
294,294,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-16,7,False,2019,5.0,2.0
295,295,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-16,7,False,2019,5.0,2.0
296,296,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-16,7,False,2019,5.0,2.0
297,297,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-17,7,False,2019,5.0,2.0
298,298,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-17,7,False,2019,5.0,2.0
299,299,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-17,7,False,2019,5.0,2.0
300,300,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-17,7,False,2019,5.0,2.0
301,301,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-17,7,False,2019,5.0,2.0
302,302,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-18,8,True,2019,5.0,2.0
303,303,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-18,8,True,2019,5.0,2.0
304,304,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-18,8,True,2019,5.0,2.0
305,305,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-18,8,True,2019,5.0,2.0
306,306,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-18,8,True,2019,5.0,2.0
307,307,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-18,8,True,2019,5.0,2.0
308,308,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-18,8,True,2019,5.0,2.0
309,309,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-18,8,True,2019,5.0,2.0
310,310,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-19,8,True,2019,5.0,2.0
311,311,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-19,8,True,2019,5.0,2.0
312,312,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-19,8,True,2019,5.0,2.0
313,313,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-19,8,True,2019,5.0,2.0
314,314,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-19,8,True,2019,5.0,2.0
315,315,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-19,8,True,2019,5.0,2.0
316,316,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-20,8,True,2019,5.0,2.0
317,317,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-20,8,True,2019,5.0,2.0
318,318,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-20,8,True,2019,5.0,2.0
319,319,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-20,8,True,2019,5.0,2.0
320,320,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-20,8,True,2019,5.0,2.0
321,321,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-20,8,True,2019,5.0,2.0
322,322,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-20,8,True,2019,5.0,2.0
323,323,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-20,8,True,2019,5.0,2.0
324,324,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-20,8,True,2019,5.0,2.0
325,325,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-21,8,True,2019,5.0,2.0
326,326,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-21,8,True,2019,5.0,2.0
327,327,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-21,8,True,2019,5.0,2.0
328,328,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-21,8,True,2019,5.0,2.0
329,329,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-21,8,True,2019,5.0,2.0
330,330,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-21,8,True,2019,5.0,2.0
331,331,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-21,8,True,2019,5.0,2.0
332,332,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-21,8,True,2019,5.0,2.0
333,333,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-21,8,True,2019,5.0,2.0
334,334,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-22,8,True,2019,5.0,2.0
335,335,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-22,8,True,2019,5.0,2.0
336,336,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-22,8,True,2019,5.0,2.0
337,337,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-22,8,True,2019,5.0,2.0
338,338,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-22,8,True,2019,5.0,2.0
339,339,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-22,8,True,2019,5.0,2.0
340,340,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-22,8,True,2019,5.0,2.0
341,341,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-22,8,True,2019,5.0,2.0
342,342,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-23,8,False,2019,5.0,2.0
343,343,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-23,8,False,2019,5.0,2.0
344,344,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-24,8,False,2019,5.0,2.0
345,345,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-24,8,False,2019,5.0,2.0
346,346,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-25,9,True,2019,3.0,4.0
347,347,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-25,9,True,2019,3.0,4.0
348,348,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-25,9,True,2019,3.0,4.0
349,349,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-25,9,True,2019,3.0,4.0
350,350,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-25,9,True,2019,3.0,4.0
351,351,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-25,9,True,2019,3.0,4.0
352,352,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-25,9,True,2019,3.0,4.0
353,353,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-25,9,True,2019,3.0,4.0
354,354,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-25,9,True,2019,3.0,4.0
355,355,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2019-02-25,9,True,2019,3.0,4.0
356,356,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-25,9,True,2019,3.0,4.0
357,357,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-25,9,True,2019,3.0,4.0
358,358,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-25,9,True,2019,3.0,4.0
359,359,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-26,9,True,2019,3.0,4.0
360,360,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-26,9,True,2019,3.0,4.0
361,361,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-26,9,True,2019,3.0,4.0
362,362,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-26,9,True,2019,3.0,4.0
363,363,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-26,9,True,2019,3.0,4.0
364,364,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-26,9,True,2019,3.0,4.0
365,365,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-26,9,True,2019,3.0,4.0
366,366,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-27,9,True,2019,3.0,4.0
367,367,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-27,9,True,2019,3.0,4.0
368,368,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-27,9,True,2019,3.0,4.0
369,369,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-27,9,True,2019,3.0,4.0
370,370,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-27,9,True,2019,3.0,4.0
371,371,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-27,9,True,2019,3.0,4.0
372,372,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-27,9,True,2019,3.0,4.0
373,373,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-27,9,True,2019,3.0,4.0
374,374,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-27,9,True,2019,3.0,4.0
375,375,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-27,9,True,2019,3.0,4.0
376,376,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-27,9,True,2019,3.0,4.0
377,377,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-27,9,True,2019,3.0,4.0
378,378,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-28,9,True,2019,3.0,4.0
379,379,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-28,9,True,2019,3.0,4.0
380,380,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-28,9,True,2019,3.0,4.0
381,381,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-02-28,9,True,2019,3.0,4.0
382,382,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-01,9,True,2019,3.0,4.0
383,383,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-01,9,True,2019,3.0,4.0
384,384,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-01,9,True,2019,3.0,4.0
385,385,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-01,9,True,2019,3.0,4.0
386,386,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-01,9,True,2019,3.0,4.0
387,387,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-01,9,True,2019,3.0,4.0
388,388,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-01,9,True,2019,3.0,4.0
389,389,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-02,9,False,2019,3.0,4.0
390,390,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-02,9,False,2019,3.0,4.0
391,391,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-02,9,False,2019,3.0,4.0
392,392,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-02,9,False,2019,3.0,4.0
393,393,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-03,9,False,2019,3.0,4.0
394,394,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-03,9,False,2019,3.0,4.0
395,395,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-03,9,False,2019,3.0,4.0
396,396,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-03,9,False,2019,3.0,4.0
397,397,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-03,9,False,2019,3.0,4.0
398,398,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-03,9,False,2019,3.0,4.0
399,399,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-04,10,True,2019,5.0,2.0
400,400,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-04,10,True,2019,5.0,2.0
401,401,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-04,10,True,2019,5.0,2.0
402,402,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-04,10,True,2019,5.0,2.0
403,403,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-04,10,True,2019,5.0,2.0
404,404,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-04,10,True,2019,5.0,2.0
405,405,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-05,10,True,2019,5.0,2.0
406,406,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-05,10,True,2019,5.0,2.0
407,407,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-05,10,True,2019,5.0,2.0
408,408,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-05,10,True,2019,5.0,2.0
409,409,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-05,10,True,2019,5.0,2.0
410,410,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-06,10,True,2019,5.0,2.0
411,411,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-06,10,True,2019,5.0,2.0
412,412,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-06,10,True,2019,5.0,2.0
413,413,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-06,10,True,2019,5.0,2.0
414,414,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-06,10,True,2019,5.0,2.0
415,415,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-06,10,True,2019,5.0,2.0
416,416,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-06,10,True,2019,5.0,2.0
417,417,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-06,10,True,2019,5.0,2.0
418,418,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-06,10,True,2019,5.0,2.0
419,419,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-06,10,True,2019,5.0,2.0
420,420,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-06,10,True,2019,5.0,2.0
421,421,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-06,10,True,2019,5.0,2.0
422,422,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-07,10,True,2019,5.0,2.0
423,423,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-07,10,True,2019,5.0,2.0
424,424,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-07,10,True,2019,5.0,2.0
425,425,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-07,10,True,2019,5.0,2.0
426,426,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-07,10,True,2019,5.0,2.0
427,427,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-07,10,True,2019,5.0,2.0
428,428,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-07,10,True,2019,5.0,2.0
429,429,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-07,10,True,2019,5.0,2.0
430,430,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-07,10,True,2019,5.0,2.0
431,431,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-07,10,True,2019,5.0,2.0
432,432,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-07,10,True,2019,5.0,2.0
433,433,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-07,10,True,2019,5.0,2.0
434,434,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-08,10,True,2019,5.0,2.0
435,435,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-08,10,True,2019,5.0,2.0
436,436,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-08,10,True,2019,5.0,2.0
437,437,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-08,10,True,2019,5.0,2.0
438,438,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-08,10,True,2019,5.0,2.0
439,439,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-08,10,True,2019,5.0,2.0
440,440,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-08,10,True,2019,5.0,2.0
441,441,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-08,10,True,2019,5.0,2.0
442,442,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-08,10,True,2019,5.0,2.0
443,443,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-08,10,True,2019,5.0,2.0
444,444,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-08,10,True,2019,5.0,2.0
445,445,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-09,10,False,2019,5.0,2.0
446,446,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-09,10,False,2019,5.0,2.0
447,447,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-10,10,False,2019,5.0,2.0
448,448,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-03-10,10,False,2019,5.0,2.0
