,Unnamed: 0,庫房,料號,品名,數量,帳務日期,日期,計價,工作日,週
253,1660,DLN3,A00120110,10cc塑膠注射空針 無螺紋,2.0,2022-12-28,202212,T-不計價,True,52
254,1661,DLN3,A00120110,10cc塑膠注射空針 無螺紋,1.0,2022-12-29,202212,T-不計價,True,52
255,1662,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-01-23,202201,T-不計價,False,3
256,1663,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2022-02-08,202202,T-不計價,True,6
257,1664,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2022-02-08,202202,T-不計價,True,6
258,1665,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2022-02-09,202202,T-不計價,True,6
259,1666,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-02-13,202202,T-不計價,False,6
260,1667,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-02-14,202202,T-不計價,True,7
261,1668,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2022-03-19,202203,T-不計價,False,11
262,1669,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),3.0,2022-03-20,202203,T-不計價,False,11
263,1670,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-06-15,202206,T-不計價,True,24
264,1671,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2022-08-23,202208,T-不計價,True,34
265,1672,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-08-24,202208,T-不計價,True,34
266,1673,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-08-26,202208,T-不計價,True,34
267,1674,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-08-27,202208,T-不計價,False,34
268,1675,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-08-28,202208,T-不計價,False,34
269,1676,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-09-26,202209,T-不計價,True,39
270,1677,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-09-27,202209,T-不計價,True,39
271,1678,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-09-28,202209,T-不計價,True,39
272,1679,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-09-29,202209,T-不計價,True,39
273,1680,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-09-30,202209,T-不計價,True,39
274,1681,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-10-02,202210,T-不計價,False,39
275,1682,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2022-12-24,202212,T-不計價,False,51
276,1683,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-12-25,202212,T-不計價,False,51
277,1684,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),4.0,2022-12-26,202212,T-不計價,True,52
278,1685,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),3.0,2022-12-27,202212,T-不計價,True,52
279,1686,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),3.0,2022-12-28,202212,T-不計價,True,52
280,1687,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-12-29,202212,T-不計價,True,52
281,1688,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),3.0,2022-12-29,202212,T-不計價,True,52
282,1689,DLN3,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2022-12-30,202212,T-不計價,True,52
283,1690,DLN3,A00120308,塑膠注射器 30cc有螺,0.0,2022-01-23,202201,T-不計價,False,3
284,1691,DLN3,A00421174,BD滑蓋式胰島素安全注射筒附針,0.0,2022-02-23,202202,T-不計價,True,8
285,1692,DLN3,A00421174,BD滑蓋式胰島素安全注射筒附針,1.0,2022-03-08,202203,T-不計價,True,10
286,1693,DLN3,A00421174,BD滑蓋式胰島素安全注射筒附針,1.0,2022-03-09,202203,T-不計價,True,10
287,1694,DLN3,A00421174,BD滑蓋式胰島素安全注射筒附針,1.0,2022-03-11,202203,T-不計價,True,10
288,1695,DLN3,A00421174,BD滑蓋式胰島素安全注射筒附針,1.0,2022-03-12,202203,T-不計價,False,10
289,1696,DLN3,A00421190,胰島素安全注射筒附針-30G,3.0,2022-03-04,202203,T-不計價,True,9
290,1697,DLN3,A00421190,胰島素安全注射筒附針-30G,2.0,2022-03-05,202203,T-不計價,False,9
291,1698,DLN3,A00421190,胰島素安全注射筒附針-30G,2.0,2022-03-06,202203,T-不計價,False,9
292,1699,DLN3,A00421190,胰島素安全注射筒附針-30G,3.0,2022-03-07,202203,T-不計價,True,10
293,1700,DLN3,A00421190,胰島素安全注射筒附針-30G,2.0,2022-03-08,202203,T-不計價,True,10
294,1701,DLN3,A00421190,胰島素安全注射筒附針-30G,2.0,2022-03-09,202203,T-不計價,True,10
295,1702,DLN3,A00421190,胰島素安全注射筒附針-30G,3.0,2022-03-10,202203,T-不計價,True,10
296,1703,DLN3,A00421190,胰島素安全注射筒附針-30G,2.0,2022-03-11,202203,T-不計價,True,10
297,1704,DLN3,A00421190,胰島素安全注射筒附針-30G,3.0,2022-03-12,202203,T-不計價,False,10
298,1705,DLN3,A00421190,胰島素安全注射筒附針-30G,4.0,2022-03-13,202203,T-不計價,False,10
299,1706,DLN3,A00421190,胰島素安全注射筒附針-30G,3.0,2022-03-14,202203,T-不計價,True,11
300,1707,DLN3,A00421190,胰島素安全注射筒附針-30G,3.0,2022-03-15,202203,T-不計價,True,11
301,1708,DLN3,A00421190,胰島素安全注射筒附針-30G,3.0,2022-03-16,202203,T-不計價,True,11
302,1709,DLN3,A00421190,胰島素安全注射筒附針-30G,3.0,2022-03-17,202203,T-不計價,True,11
303,1710,DLN3,A00421190,胰島素安全注射筒附針-30G,2.0,2022-12-09,202212,T-不計價,True,49
304,1711,DLN3,A00421190,胰島素安全注射筒附針-30G,2.0,2022-12-10,202212,T-不計價,False,49
305,1712,DLN3,A00421190,胰島素安全注射筒附針-30G,1.0,2022-12-11,202212,T-不計價,False,49
306,1713,DLN3,A01130509,塑膠灌食空針,1.0,2022-04-16,202204,T-不計價,False,15
307,1714,DLN3,A01130509,塑膠灌食空針,1.0,2022-12-13,202212,T-不計價,True,50
308,1715,DLN3,A01130509,塑膠灌食空針,-1.0,2022-12-13,202212,T-不計價,True,50
309,1716,DLN3,A01130509,塑膠灌食空針,1.0,2022-12-13,202212,T-不計價,True,50
310,1717,DLN3,A01130509,塑膠灌食空針,1.0,2022-12-20,202212,T-不計價,True,51
311,1718,DLN3,A02120180,塑膠注射針頭,2.0,2022-02-08,202202,T-不計價,True,6
312,1719,DLN3,A02120180,塑膠注射針頭,2.0,2022-02-09,202202,T-不計價,True,6
313,1720,DLN3,A02120180,塑膠注射針頭,1.0,2022-02-13,202202,T-不計價,False,6
314,1721,DLN3,A02120180,塑膠注射針頭,1.0,2022-02-14,202202,T-不計價,True,7
315,1722,DLN3,A02120180,塑膠注射針頭,1.0,2022-03-11,202203,T-不計價,True,10
316,1723,DLN3,A02120180,塑膠注射針頭,2.0,2022-03-19,202203,T-不計價,False,11
317,1724,DLN3,A02120180,塑膠注射針頭,3.0,2022-03-20,202203,T-不計價,False,11
318,1725,DLN3,A02120180,塑膠注射針頭,3.0,2022-08-26,202208,T-不計價,True,34
319,1726,DLN3,A02120180,塑膠注射針頭,1.0,2022-08-27,202208,T-不計價,False,34
320,1727,DLN3,A02120180,塑膠注射針頭,1.0,2022-09-30,202209,T-不計價,True,39
321,1728,DLN3,A02120180,塑膠注射針頭,3.0,2022-12-25,202212,T-不計價,False,51
322,1729,DLN3,A02120180,塑膠注射針頭,4.0,2022-12-26,202212,T-不計價,True,52
323,1730,DLN3,A02120180,塑膠注射針頭,1.0,2022-12-27,202212,T-不計價,True,52
324,1731,DLN3,A02120180,塑膠注射針頭,3.0,2022-12-29,202212,T-不計價,True,52
325,1732,DLN3,A02120180,塑膠注射針頭,4.0,2022-12-29,202212,T-不計價,True,52
326,1733,DLN3,A02120225,塑膠注射針頭,1.0,2022-06-16,202206,T-不計價,True,24
327,1734,DLN3,A02120225,塑膠注射針頭,1.0,2022-09-28,202209,T-不計價,True,39
328,1735,DLN3,A02120225,塑膠注射針頭,1.0,2022-09-29,202209,T-不計價,True,39
329,1736,DLN3,A02120241,塑膠注射針頭,1.0,2022-03-18,202203,T-不計價,True,11
330,1737,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,3.0,2022-01-01,202201,C-計價,False,52
331,1738,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-01-03,202201,C-計價,False,1
332,1739,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,3.0,2022-01-17,202201,C-計價,True,3
333,1740,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,2.0,2022-01-20,202201,C-計價,True,3
334,1741,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,2.0,2022-03-02,202203,C-計價,True,9
335,1742,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-03-02,202203,C-計價,True,9
336,1743,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-03-04,202203,C-計價,True,9
337,1744,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,6.0,2022-03-05,202203,C-計價,False,9
338,1745,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,2.0,2022-03-08,202203,C-計價,True,10
339,1746,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,4.0,2022-03-11,202203,C-計價,True,10
340,1747,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-03-19,202203,C-計價,False,11
341,1748,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-03-21,202203,C-計價,True,12
342,1749,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,2.0,2022-04-07,202204,C-計價,True,14
343,1750,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,4.0,2022-06-08,202206,C-計價,True,23
344,1751,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,6.0,2022-06-11,202206,C-計價,False,23
345,1752,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-06-20,202206,C-計價,True,25
346,1753,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-07-08,202207,C-計價,True,27
347,1754,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-07-09,202207,C-計價,False,27
348,1755,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,6.0,2022-08-08,202208,C-計價,True,32
349,1756,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-08-20,202208,C-計價,False,33
350,1757,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-08-26,202208,C-計價,True,34
351,1758,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-08-28,202208,C-計價,False,34
352,1759,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-08-29,202208,C-計價,True,35
353,1760,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-09-10,202209,C-計價,False,36
354,1761,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-09-12,202209,C-計價,False,37
355,1762,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-09-13,202209,C-計價,True,37
356,1763,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,4.0,2022-09-25,202209,C-計價,False,38
357,1764,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,2.0,2022-09-27,202209,C-計價,True,39
358,1765,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-11-12,202211,C-計價,False,45
359,1766,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-11-13,202211,C-計價,False,45
360,1767,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-11-13,202211,C-計價,False,45
361,1768,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,2.0,2022-11-14,202211,C-計價,True,46
362,1769,DLN3,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2022-11-18,202211,C-計價,True,46
363,1770,DLN3,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,2022-04-08,202204,C-計價,True,14
364,1771,DLN3,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,2022-05-19,202205,C-計價,True,20
365,1772,DLN3,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,2022-06-20,202206,C-計價,True,25
366,1773,DLN3,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,2022-06-30,202206,C-計價,True,26
367,1774,DLN3,A02320340,〞美迪克〞安全性靜脈留置針  20G,5.0,2022-12-28,202212,C-計價,True,52
368,1775,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-01-03,202201,C-計價,False,1
369,1776,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,6.0,2022-01-17,202201,C-計價,True,3
370,1777,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-01-20,202201,C-計價,True,3
371,1778,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,6.0,2022-02-09,202202,C-計價,True,6
372,1779,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,7.0,2022-02-11,202202,C-計價,True,6
373,1780,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-02-14,202202,C-計價,True,7
374,1781,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-02-16,202202,C-計價,True,7
375,1782,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-03-02,202203,C-計價,True,9
376,1783,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-03-08,202203,C-計價,True,10
377,1784,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2022-03-11,202203,C-計價,True,10
378,1785,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-03-19,202203,C-計價,False,11
379,1786,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2022-04-07,202204,C-計價,True,14
380,1787,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2022-04-11,202204,C-計價,True,15
381,1788,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-05-09,202205,C-計價,True,19
382,1789,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-05-20,202205,C-計價,True,20
383,1790,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,4.0,2022-06-14,202206,C-計價,True,24
384,1791,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-06-14,202206,C-計價,True,24
385,1792,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-06-18,202206,C-計價,False,24
386,1793,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-06-20,202206,C-計價,True,25
387,1794,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2022-07-09,202207,C-計價,False,27
388,1795,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2022-07-10,202207,C-計價,False,27
389,1796,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,4.0,2022-07-25,202207,C-計價,True,30
390,1797,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2022-07-28,202207,C-計價,True,30
391,1798,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-08-01,202208,C-計價,True,31
392,1799,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,3.0,2022-08-15,202208,C-計價,True,33
393,1800,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-08-23,202208,C-計價,True,34
394,1801,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-08-24,202208,C-計價,True,34
395,1802,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,4.0,2022-08-26,202208,C-計價,True,34
396,1803,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,3.0,2022-08-27,202208,C-計價,False,34
397,1804,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2022-08-29,202208,C-計價,True,35
398,1805,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-08-30,202208,C-計價,True,35
399,1806,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-08-31,202208,C-計價,True,35
400,1807,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,4.0,2022-09-13,202209,C-計價,True,37
401,1808,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-09-14,202209,C-計價,True,37
402,1809,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-09-15,202209,C-計價,True,37
403,1810,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-09-16,202209,C-計價,True,37
404,1811,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-09-18,202209,C-計價,False,37
405,1812,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2022-09-19,202209,C-計價,True,38
406,1813,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-09-23,202209,C-計價,True,38
407,1814,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-09-25,202209,C-計價,False,38
408,1815,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,5.0,2022-09-26,202209,C-計價,True,39
409,1816,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,6.0,2022-09-27,202209,C-計價,True,39
410,1817,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,3.0,2022-09-28,202209,C-計價,True,39
411,1818,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,3.0,2022-09-29,202209,C-計價,True,39
412,1819,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-09-29,202209,C-計價,True,39
413,1820,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-10-02,202210,C-計價,False,39
414,1821,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-10-09,202210,C-計價,True,40
415,1822,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,4.0,2022-10-11,202210,C-計價,True,41
416,1823,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,3.0,2022-10-12,202210,C-計價,True,41
417,1824,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-10-16,202210,C-計價,False,41
418,1825,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-10-18,202210,C-計價,True,42
419,1826,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2022-10-19,202210,C-計價,True,42
420,1827,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2022-11-11,202211,C-計價,True,45
421,1828,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,-1.0,2022-11-13,202211,C-計價,False,45
422,1829,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,3.0,2022-11-13,202211,C-計價,False,45
423,1830,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-11-14,202211,C-計價,True,46
424,1831,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-11-14,202211,C-計價,True,46
425,1832,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-11-15,202211,C-計價,True,46
426,1833,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-11-15,202211,C-計價,True,46
427,1834,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-11-17,202211,C-計價,True,46
428,1835,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-11-17,202211,C-計價,True,46
429,1836,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-11-18,202211,C-計價,True,46
430,1837,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-11-19,202211,C-計價,False,46
431,1838,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-11-19,202211,C-計價,False,46
432,1839,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-11-22,202211,C-計價,True,47
433,1840,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-11-29,202211,C-計價,True,48
434,1841,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-12-06,202212,C-計價,True,49
435,1842,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-12-11,202212,C-計價,False,49
436,1843,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-12-12,202212,C-計價,True,50
437,1844,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2022-12-22,202212,C-計價,True,51
438,1845,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2022-12-25,202212,C-計價,False,51
439,1846,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,4.0,2022-12-27,202212,C-計價,True,52
440,1847,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,4.0,2022-12-27,202212,C-計價,True,52
441,1848,DLN3,A02322259,〞美迪克〞安全性靜脈留置針  22G,3.0,2022-12-31,202212,C-計價,False,52
442,1849,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-01-23,202201,T-不計價,False,3
443,1850,DLN3,A03295054,安全式注射筆專用針,1.0,2022-11-30,202211,T-不計價,True,48
444,1851,DLN3,A03295054,安全式注射筆專用針,1.0,2022-12-01,202212,T-不計價,True,48
445,1852,DLN3,A03295054,安全式注射筆專用針,1.0,2022-12-02,202212,T-不計價,True,48
446,1853,DLN3,A03295054,安全式注射筆專用針,1.0,2022-12-03,202212,T-不計價,False,48
447,1854,DLN3,A03295054,安全式注射筆專用針,1.0,2022-12-04,202212,T-不計價,False,48
448,1855,DLN3,A03295054,安全式注射筆專用針,1.0,2022-12-05,202212,T-不計價,True,49
449,1856,DLN3,A03295054,安全式注射筆專用針,1.0,2022-12-06,202212,T-不計價,True,49
450,1857,DLN3,A03295054,安全式注射筆專用針,1.0,2022-12-07,202212,T-不計價,True,49
451,1858,DLN3,A03295054,安全式注射筆專用針,1.0,2022-12-08,202212,T-不計價,True,49
452,1859,DLN3,A03295054,安全式注射筆專用針,1.0,2022-12-09,202212,T-不計價,True,49
453,1860,DLN3,A03295054,安全式注射筆專用針,1.0,2022-12-10,202212,T-不計價,False,49
454,1861,DLN3,A03295054,安全式注射筆專用針,1.0,2022-12-11,202212,T-不計價,False,49
455,1862,DLN3,A03295054,安全式注射筆專用針,1.0,2022-12-12,202212,T-不計價,True,50
456,1863,DLN3,A03295054,安全式注射筆專用針,1.0,2022-12-12,202212,T-不計價,True,50
